Nom image,Classe,Chemin image,Dimensions,Résolution,Volume,Teinte,Luminosité,Chemin du fichier
BA_254321.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_254321.jpg,360x363,360x363,130680,38.8305402509948,227.28572084481172,PBC_dataset_normal_DIB/basophil/BA_254321.jpg
BA_56068.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_56068.jpg,360x363,360x363,130680,58.38254514845424,228.6334251606979,PBC_dataset_normal_DIB/basophil/BA_56068.jpg
BA_931425.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_931425.jpg,360x363,360x363,130680,29.245814202632385,227.34046525864707,PBC_dataset_normal_DIB/basophil/BA_931425.jpg
BA_99625.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_99625.jpg,360x363,360x363,130680,47.49672482399755,224.93193296602388,PBC_dataset_normal_DIB/basophil/BA_99625.jpg
BA_278185.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_278185.jpg,360x363,360x363,130680,55.836149372513006,225.9166207529844,PBC_dataset_normal_DIB/basophil/BA_278185.jpg
BA_594363.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_594363.jpg,360x363,360x363,130680,42.4078206305479,230.46664370982552,PBC_dataset_normal_DIB/basophil/BA_594363.jpg
BA_464090.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_464090.jpg,360x363,360x363,130680,64.3524334251607,226.29905876951327,PBC_dataset_normal_DIB/basophil/BA_464090.jpg
BA_661622.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_661622.jpg,360x363,360x363,130680,67.23414447505357,216.8620523415978,PBC_dataset_normal_DIB/basophil/BA_661622.jpg
BA_412674.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_412674.jpg,360x363,360x363,130680,68.25400214263851,222.17417355371904,PBC_dataset_normal_DIB/basophil/BA_412674.jpg
BA_250620.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_250620.jpg,360x363,360x363,130680,65.99604377104377,218.56954392408937,PBC_dataset_normal_DIB/basophil/BA_250620.jpg
BA_991876.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_991876.jpg,360x363,360x363,130680,73.40352770125497,220.2894092439547,PBC_dataset_normal_DIB/basophil/BA_991876.jpg
BA_472802.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_472802.jpg,360x363,360x363,130680,44.63369299051117,224.91248086929903,PBC_dataset_normal_DIB/basophil/BA_472802.jpg
BA_842435.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_842435.jpg,360x363,360x363,130680,61.85570860116314,224.72975971839608,PBC_dataset_normal_DIB/basophil/BA_842435.jpg
BA_754114.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_754114.jpg,360x363,360x363,130680,70.54553872053872,220.8941689623508,PBC_dataset_normal_DIB/basophil/BA_754114.jpg
BA_4744.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_4744.jpg,366x369,366x369,135054,148.23121862366165,212.0324536851926,PBC_dataset_normal_DIB/basophil/BA_4744.jpg
BA_754100.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_754100.jpg,366x369,366x369,135054,150.34262591259792,210.55616272009715,PBC_dataset_normal_DIB/basophil/BA_754100.jpg
BA_746935.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_746935.jpg,360x363,360x363,130680,34.079139883685336,231.45136210590755,PBC_dataset_normal_DIB/basophil/BA_746935.jpg
BA_723161.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_723161.jpg,360x363,360x363,130680,24.85719314355678,226.4309840832568,PBC_dataset_normal_DIB/basophil/BA_723161.jpg
BA_2862.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_2862.jpg,360x363,360x363,130680,52.85719314355678,224.92596418732785,PBC_dataset_normal_DIB/basophil/BA_2862.jpg
BA_510275.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_510275.jpg,360x363,360x363,130680,41.20356596265688,227.69451331496785,PBC_dataset_normal_DIB/basophil/BA_510275.jpg
BA_809385.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_809385.jpg,360x363,360x363,130680,26.19909703091521,222.58027242118152,PBC_dataset_normal_DIB/basophil/BA_809385.jpg
BA_545506.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_545506.jpg,360x363,360x363,130680,57.3691613100704,219.3419574533211,PBC_dataset_normal_DIB/basophil/BA_545506.jpg
BA_563270.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_563270.jpg,360x363,360x363,130680,60.776606978879705,224.2681205999388,PBC_dataset_normal_DIB/basophil/BA_563270.jpg
BA_893495.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_893495.jpg,360x363,360x363,130680,69.88303489439853,213.9844735231099,PBC_dataset_normal_DIB/basophil/BA_893495.jpg
BA_215988.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_215988.jpg,360x363,360x363,130680,57.7849173553719,222.5111723293541,PBC_dataset_normal_DIB/basophil/BA_215988.jpg
BA_659008.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_659008.jpg,360x363,360x363,130680,53.92402050811142,221.41277165595343,PBC_dataset_normal_DIB/basophil/BA_659008.jpg
BA_434512.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_434512.jpg,360x363,360x363,130680,29.56045301499847,221.6123890419345,PBC_dataset_normal_DIB/basophil/BA_434512.jpg
BA_313484.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_313484.jpg,360x363,360x363,130680,38.3506734006734,234.06442454851543,PBC_dataset_normal_DIB/basophil/BA_313484.jpg
BA_275073.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_275073.jpg,360x363,360x363,130680,34.962037037037035,221.97602540557085,PBC_dataset_normal_DIB/basophil/BA_275073.jpg
BA_41844.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_41844.jpg,360x363,360x363,130680,43.11917661463116,226.76079736761557,PBC_dataset_normal_DIB/basophil/BA_41844.jpg
BA_377664.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_377664.jpg,360x363,360x363,130680,39.38738138965412,224.84493419038876,PBC_dataset_normal_DIB/basophil/BA_377664.jpg
BA_509334.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_509334.jpg,360x363,360x363,130680,43.89188858279768,225.85121671258037,PBC_dataset_normal_DIB/basophil/BA_509334.jpg
BA_121897.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_121897.jpg,360x363,360x363,130680,59.90094123048669,222.63407560453012,PBC_dataset_normal_DIB/basophil/BA_121897.jpg
BA_463847.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_463847.jpg,360x363,360x363,130680,62.71829660238751,223.87127333945517,PBC_dataset_normal_DIB/basophil/BA_463847.jpg
BA_49997.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_49997.jpg,360x363,360x363,130680,59.71631466176921,222.38590449954089,PBC_dataset_normal_DIB/basophil/BA_49997.jpg
BA_833409.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_833409.jpg,360x363,360x363,130680,40.00929752066116,221.93273645546373,PBC_dataset_normal_DIB/basophil/BA_833409.jpg
BA_196807.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_196807.jpg,360x363,360x363,130680,61.53716712580349,218.57219926538107,PBC_dataset_normal_DIB/basophil/BA_196807.jpg
BA_30267.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_30267.jpg,360x363,360x363,130680,61.55495867768595,225.3912381389654,PBC_dataset_normal_DIB/basophil/BA_30267.jpg
BA_988506.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_988506.jpg,360x363,360x363,130680,43.98980716253443,223.3223446587083,PBC_dataset_normal_DIB/basophil/BA_988506.jpg
BA_124938.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_124938.jpg,360x363,360x363,130680,50.270798898071625,226.4956305479033,PBC_dataset_normal_DIB/basophil/BA_124938.jpg
BA_994113.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_994113.jpg,360x363,360x363,130680,53.85857820630548,230.07956075910624,PBC_dataset_normal_DIB/basophil/BA_994113.jpg
BA_372252.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_372252.jpg,360x363,360x363,130680,42.24996939087848,225.5767982858892,PBC_dataset_normal_DIB/basophil/BA_372252.jpg
BA_83911.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_83911.jpg,360x363,360x363,130680,43.90367309458219,226.08882767064583,PBC_dataset_normal_DIB/basophil/BA_83911.jpg
BA_845210.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_845210.jpg,360x363,360x363,130680,67.8211815120906,218.0813284358739,PBC_dataset_normal_DIB/basophil/BA_845210.jpg
BA_629062.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_629062.jpg,360x363,360x363,130680,67.80930517294154,222.6019742883379,PBC_dataset_normal_DIB/basophil/BA_629062.jpg
BA_775053.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_775053.jpg,360x363,360x363,130680,55.81048362411999,223.52102081420264,PBC_dataset_normal_DIB/basophil/BA_775053.jpg
BA_353263.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_353263.jpg,366x369,366x369,135054,149.88631214180995,207.5114768907252,PBC_dataset_normal_DIB/basophil/BA_353263.jpg
BA_345373.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_345373.jpg,360x363,360x363,130680,79.14478879706152,218.9731481481481,PBC_dataset_normal_DIB/basophil/BA_345373.jpg
BA_577373.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_577373.jpg,366x369,366x369,135054,147.83803515630785,212.3071067869149,PBC_dataset_normal_DIB/basophil/BA_577373.jpg
BA_219183.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_219183.jpg,360x363,360x363,130680,53.049051117232935,228.7293464952556,PBC_dataset_normal_DIB/basophil/BA_219183.jpg
BA_270647.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_270647.jpg,360x363,360x363,130680,39.36799816345271,229.40221150902968,PBC_dataset_normal_DIB/basophil/BA_270647.jpg
BA_356694.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_356694.jpg,360x363,360x363,130680,63.15430058157331,223.8500076522804,PBC_dataset_normal_DIB/basophil/BA_356694.jpg
BA_48862.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_48862.jpg,360x363,360x363,130680,52.43350168350168,228.96857973676157,PBC_dataset_normal_DIB/basophil/BA_48862.jpg
BA_426699.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_426699.jpg,360x363,360x363,130680,67.46776859504132,222.9862258953168,PBC_dataset_normal_DIB/basophil/BA_426699.jpg
BA_163898.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_163898.jpg,360x363,360x363,130680,44.026086623813896,221.93096877869604,PBC_dataset_normal_DIB/basophil/BA_163898.jpg
BA_318538.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_318538.jpg,360x363,360x363,130680,48.52349250076523,217.55152280379556,PBC_dataset_normal_DIB/basophil/BA_318538.jpg
BA_830328.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_830328.jpg,360x363,360x363,130680,33.14023569023569,229.0180058157331,PBC_dataset_normal_DIB/basophil/BA_830328.jpg
BA_49215.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_49215.jpg,360x363,360x363,130680,60.06747015610652,227.81030762167129,PBC_dataset_normal_DIB/basophil/BA_49215.jpg
BA_691060.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_691060.jpg,360x363,360x363,130680,70.68450413223141,222.46159320477503,PBC_dataset_normal_DIB/basophil/BA_691060.jpg
BA_312613.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_312613.jpg,360x363,360x363,130680,49.032315580042855,225.2283976124885,PBC_dataset_normal_DIB/basophil/BA_312613.jpg
BA_529390.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_529390.jpg,366x369,366x369,135054,150.93915767026522,216.21290002517512,PBC_dataset_normal_DIB/basophil/BA_529390.jpg
BA_214538.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_214538.jpg,360x363,360x363,130680,31.95660391796756,229.27339302112028,PBC_dataset_normal_DIB/basophil/BA_214538.jpg
BA_279501.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_279501.jpg,360x363,360x363,130680,54.98530762167126,227.0076293235384,PBC_dataset_normal_DIB/basophil/BA_279501.jpg
BA_912566.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_912566.jpg,360x363,360x363,130680,56.3545301499847,222.47382154882155,PBC_dataset_normal_DIB/basophil/BA_912566.jpg
BA_128084.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_128084.jpg,366x369,366x369,135054,150.78312378752202,209.46339242080944,PBC_dataset_normal_DIB/basophil/BA_128084.jpg
BA_904489.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_904489.jpg,360x363,360x363,130680,56.41539638812366,219.9157177838996,PBC_dataset_normal_DIB/basophil/BA_904489.jpg
BA_383453.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_383453.jpg,360x363,360x363,130680,62.66039179675544,224.1364937251301,PBC_dataset_normal_DIB/basophil/BA_383453.jpg
BA_464087.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_464087.jpg,366x369,366x369,135054,147.3985220726524,210.782005716232,PBC_dataset_normal_DIB/basophil/BA_464087.jpg
BA_731764.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_731764.jpg,360x363,360x363,130680,54.34280685644322,225.16880165289257,PBC_dataset_normal_DIB/basophil/BA_731764.jpg
BA_174705.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_174705.jpg,360x363,360x363,130680,47.34032751760024,227.77002601775328,PBC_dataset_normal_DIB/basophil/BA_174705.jpg
BA_177230.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_177230.jpg,360x363,360x363,130680,68.54118457300275,219.7255509641873,PBC_dataset_normal_DIB/basophil/BA_177230.jpg
BA_970453.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_970453.jpg,360x363,360x363,130680,28.444413835322926,236.82637741046835,PBC_dataset_normal_DIB/basophil/BA_970453.jpg
BA_608126.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_608126.jpg,360x363,360x363,130680,47.85375726966636,225.8640878481788,PBC_dataset_normal_DIB/basophil/BA_608126.jpg
BA_892429.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_892429.jpg,360x363,360x363,130680,49.66283287419651,220.6274104683196,PBC_dataset_normal_DIB/basophil/BA_892429.jpg
BA_558965.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_558965.jpg,360x363,360x363,130680,84.73388429752066,215.8639348025712,PBC_dataset_normal_DIB/basophil/BA_558965.jpg
BA_987742.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_987742.jpg,366x369,366x369,135054,150.16714795563257,208.2727575636412,PBC_dataset_normal_DIB/basophil/BA_987742.jpg
BA_886460.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_886460.jpg,360x363,360x363,130680,75.45255586164677,219.11311600857056,PBC_dataset_normal_DIB/basophil/BA_886460.jpg
BA_525742.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_525742.jpg,360x363,360x363,130680,31.986256504438323,228.8209136822773,PBC_dataset_normal_DIB/basophil/BA_525742.jpg
BA_262646.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_262646.jpg,360x363,360x363,130680,55.15727731864096,225.3367768595041,PBC_dataset_normal_DIB/basophil/BA_262646.jpg
BA_393442.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_393442.jpg,366x369,366x369,135054,147.87627911798245,215.02741125771917,PBC_dataset_normal_DIB/basophil/BA_393442.jpg
BA_218471.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_218471.jpg,360x363,360x363,130680,33.44599020508112,219.82894092439548,PBC_dataset_normal_DIB/basophil/BA_218471.jpg
BA_385552.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_385552.jpg,360x363,360x363,130680,58.20685644322008,226.8291169268442,PBC_dataset_normal_DIB/basophil/BA_385552.jpg
BA_329684.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_329684.jpg,360x363,360x363,130680,49.58134374043465,219.35824915824915,PBC_dataset_normal_DIB/basophil/BA_329684.jpg
BA_320878.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_320878.jpg,360x363,360x363,130680,51.59905111723293,224.79211815120905,PBC_dataset_normal_DIB/basophil/BA_320878.jpg
BA_114542.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_114542.jpg,360x363,360x363,130680,62.18549892868074,225.65831037649215,PBC_dataset_normal_DIB/basophil/BA_114542.jpg
BA_436500.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_436500.jpg,360x363,360x363,130680,36.58439700030609,225.11089684726048,PBC_dataset_normal_DIB/basophil/BA_436500.jpg
BA_892159.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_892159.jpg,360x363,360x363,130680,51.39686256504438,229.2205922865014,PBC_dataset_normal_DIB/basophil/BA_892159.jpg
BA_266178.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_266178.jpg,360x363,360x363,130680,64.1666896235078,223.90836394245488,PBC_dataset_normal_DIB/basophil/BA_266178.jpg
BA_263028.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_263028.jpg,360x363,360x363,130680,64.18980716253444,223.63650902969084,PBC_dataset_normal_DIB/basophil/BA_263028.jpg
BA_309583.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_309583.jpg,360x363,360x363,130680,54.614072543618,218.89207988980715,PBC_dataset_normal_DIB/basophil/BA_309583.jpg
BA_25245.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_25245.jpg,360x363,360x363,130680,68.07741812059994,222.78732017141107,PBC_dataset_normal_DIB/basophil/BA_25245.jpg
BA_659962.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_659962.jpg,360x363,360x363,130680,72.8256734006734,212.85432353841443,PBC_dataset_normal_DIB/basophil/BA_659962.jpg
BA_309434.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_309434.jpg,360x363,360x363,130680,34.74477349250076,229.31286348331804,PBC_dataset_normal_DIB/basophil/BA_309434.jpg
BA_895971.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_895971.jpg,360x363,360x363,130680,55.49464340373432,228.9316651362106,PBC_dataset_normal_DIB/basophil/BA_895971.jpg
BA_724023.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_724023.jpg,366x369,366x369,135054,149.77685962651975,215.3292682926829,PBC_dataset_normal_DIB/basophil/BA_724023.jpg
BA_602999.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_602999.jpg,360x363,360x363,130680,52.573951637588,228.71311600857052,PBC_dataset_normal_DIB/basophil/BA_602999.jpg
BA_279676.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_279676.jpg,360x363,360x363,130680,36.45955769819406,231.2245867768595,PBC_dataset_normal_DIB/basophil/BA_279676.jpg
BA_990612.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_990612.jpg,360x363,360x363,130680,93.80081114172025,210.0272421181512,PBC_dataset_normal_DIB/basophil/BA_990612.jpg
BA_490072.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_490072.jpg,360x363,360x363,130680,31.68788644015917,235.5600168350168,PBC_dataset_normal_DIB/basophil/BA_490072.jpg
BA_552455.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_552455.jpg,360x363,360x363,130680,70.18797061524334,222.7498239975513,PBC_dataset_normal_DIB/basophil/BA_552455.jpg
BA_285156.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_285156.jpg,360x363,360x363,130680,58.95133914906642,225.17355371900825,PBC_dataset_normal_DIB/basophil/BA_285156.jpg
BA_807787.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_807787.jpg,360x363,360x363,130680,74.5190847872666,217.5663223140496,PBC_dataset_normal_DIB/basophil/BA_807787.jpg
BA_556627.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_556627.jpg,360x363,360x363,130680,77.1359657177839,214.43208601163147,PBC_dataset_normal_DIB/basophil/BA_556627.jpg
BA_461909.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_461909.jpg,360x363,360x363,130680,67.3844658708295,216.10365013774103,PBC_dataset_normal_DIB/basophil/BA_461909.jpg
BA_386305.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_386305.jpg,360x363,360x363,130680,59.27010254055708,221.6129935720845,PBC_dataset_normal_DIB/basophil/BA_386305.jpg
BA_284260.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_284260.jpg,360x363,360x363,130680,54.55237985919804,227.20852464034283,PBC_dataset_normal_DIB/basophil/BA_284260.jpg
BA_938239.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_938239.jpg,360x363,360x363,130680,49.24915059687787,230.5327747168656,PBC_dataset_normal_DIB/basophil/BA_938239.jpg
BA_430561.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_430561.jpg,360x363,360x363,130680,33.99302112029385,223.42659167431896,PBC_dataset_normal_DIB/basophil/BA_430561.jpg
BA_640980.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_640980.jpg,360x363,360x363,130680,52.14195745332109,232.32682124273035,PBC_dataset_normal_DIB/basophil/BA_640980.jpg
BA_888511.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_888511.jpg,360x363,360x363,130680,35.23235384144475,229.3714187327824,PBC_dataset_normal_DIB/basophil/BA_888511.jpg
